"year";"orgnr";"denominator";"ind_id";"var"
2019;974116804;1;"leddprotese_tromb_hofte";1
2019;974116804;1;"leddprotese_tromb_hofte";1
2019;974116804;1;"leddprotese_tromb_hofte";1
2019;974116804;1;"leddprotese_tromb_hofte";1
2019;974116804;1;"leddprotese_tromb_hofte";1
2019;974116804;1;"leddprotese_tromb_hofte";1
2019;974116804;1;"leddprotese_tromb_hofte";1
2019;974116804;1;"leddprotese_tromb_hofte";1
2019;974116804;1;"leddprotese_tromb_hofte";1
2019;974116804;1;"leddprotese_tromb_hofte";1
2019;974116804;1;"leddprotese_tromb_hofte";1
2019;974116804;1;"leddprotese_tromb_hofte";1
2019;974116804;1;"leddprotese_tromb_hofte";1
2019;974116804;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974632535;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974633558;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
2019;974631768;1;"leddprotese_tromb_hofte";1
